"","Island","Culmen Length (mm)","Culmen Depth (mm)","Flipper Length (mm)","Body Mass (g)","Sex","Species"
"409","Dream",50.25,19,195,3762.5,"MALE","Chinstrap"
"410","Dream",52.6,19.35,207.5,3912.5,"MALE","Chinstrap"
"411","Dream",49.9,18.9,192,4025,"MALE","Chinstrap"
"412","Dream",51.8,18.85,201.5,4075,"MALE","Chinstrap"
"413","Dream",50.75,19.4,191.5,3525,"MALE","Chinstrap"
"414","Dream",52.1,20.25,197,3775,"MALE","Chinstrap"
"415","Dream",52,19.5,205.5,3962.5,"MALE","Chinstrap"
"416","Dream",52.1,19.3,198,4200,"MALE","Chinstrap"
"417","Dream",51.75,18.85,199.5,3975,"MALE","Chinstrap"
"418","Dream",51.65,19.35,197.5,3537.5,"MALE","Chinstrap"
"419","Dream",54.65,20.2,204,4075,"MALE","Chinstrap"
"420","Dream",52.5,19.9,197.5,4287.5,"MALE","Chinstrap"
"421","Dream",50.7,19.25,204.5,3750,"MALE","Chinstrap"
"422","Dream",50.8,19.25,201.5,4000,"MALE","Chinstrap"
"423","Dream",50.65,19.75,199,4200,"MALE","Chinstrap"
"424","Dream",50.65,18.05,194,3825,"MALE","Chinstrap"
"425","Dream",52.85,18.9,199,3762.5,"MALE","Chinstrap"
"426","Dream",50.2,19.75,195,3975,"MALE","Chinstrap"
"427","Dream",52.15,19.35,196.5,3825,"MALE","Chinstrap"
"428","Dream",50.25,19.55,198.5,4137.5,"MALE","Chinstrap"
"429","Dream",50.25,17.85,202,4075,"MALE","Chinstrap"
"430","Dream",50,19.4,196,4250,"MALE","Chinstrap"
"431","Dream",49.8,20.55,194,3862.5,"MALE","Chinstrap"
"432","Dream",51.85,19.45,202.5,3925,"MALE","Chinstrap"
"433","Dream",49.15,19.4,196,4125,"MALE","Chinstrap"
"434","Dream",50.8,19.1,202,4400,"MALE","Chinstrap"
"435","Dream",51.75,19.7,201.5,3875,"MALE","Chinstrap"
"436","Dream",51.4,19.4,197.5,3900,"MALE","Chinstrap"
"437","Dream",51.4,19.6,199.5,4225,"MALE","Chinstrap"
"438","Dream",49.35,19.45,206,4125,"MALE","Chinstrap"
"439","Dream",51.5,19.75,201.5,3862.5,"MALE","Chinstrap"
"440","Dream",49.65,19.5,191.5,4100,"MALE","Chinstrap"
"441","Dream",50.3,19.25,202,4075,"MALE","Chinstrap"
"442","Dream",50.95,18.6,208.5,3775,"MALE","Chinstrap"
"443","Dream",49.35,18.2,206,4300,"MALE","Chinstrap"
"444","Dream",52.45,19.2,196,3775,"MALE","Chinstrap"
"445","Dream",51.1,19.1,199,3750,"MALE","Chinstrap"
"446","Dream",51.45,19.25,197.5,3775,"MALE","Chinstrap"
"447","Dream",51.3,18.4,208.5,4125,"MALE","Chinstrap"
"448","Dream",49.9,18.25,194,3725,"MALE","Chinstrap"
"449","Dream",50.65,18.5,202,4275,"MALE","Chinstrap"
"450","Dream",50.4,19,198,3800,"MALE","Chinstrap"
"451","Dream",49.7,19.4,202.5,3537.5,"MALE","Chinstrap"
"452","Dream",51.7,19.25,203,3750,"MALE","Chinstrap"
"453","Dream",50.85,19.25,202.5,4225,"MALE","Chinstrap"
"454","Dream",52.6,19.35,203,3725,"MALE","Chinstrap"
"455","Dream",51.5,19.25,197.5,4125,"MALE","Chinstrap"
"456","Dream",49.85,19.2,204,3687.5,"MALE","Chinstrap"
"457","Dream",51.35,19.75,195.5,3850,"MALE","Chinstrap"
"458","Dream",49.75,19.35,203,4125,"MALE","Chinstrap"
"459","Dream",49.5,18.65,196.5,3725,"MALE","Chinstrap"
"460","Dream",50.25,19.45,194.5,4025,"MALE","Chinstrap"
"461","Dream",49.55,18.8,200,4050,"MALE","Chinstrap"
"462","Dream",51.3,19.75,199.5,4025,"MALE","Chinstrap"
"463","Dream",53,18.9,197,4050,"MALE","Chinstrap"
"464","Dream",51.6,19.3,198,3887.5,"MALE","Chinstrap"
"465","Dream",51.15,18.5,199.5,3900,"MALE","Chinstrap"
"466","Dream",49.1,19.45,201.5,4325,"MALE","Chinstrap"
"467","Dream",49.9,19.1,194,4275,"MALE","Chinstrap"
"468","Dream",50.1,19.05,203.5,3950,"MALE","Chinstrap"
"469","Dream",53.9,19.45,194.5,3975,"MALE","Chinstrap"
"470","Dream",51.7,20.15,204,3575,"MALE","Chinstrap"
"471","Dream",51.75,19,196,3787.5,"MALE","Chinstrap"
"472","Dream",50.45,20.1,203.5,4225,"MALE","Chinstrap"
"473","Dream",51.15,19.1,203.5,4225,"MALE","Chinstrap"
"474","Dream",53.1,19.65,198,4400,"MALE","Chinstrap"
"475","Dream",51.15,19.15,207.5,4275,"MALE","Chinstrap"
"476","Dream",52.1,20,199.5,4175,"MALE","Chinstrap"
"477","Dream",51.5,18.4,198,3500,"MALE","Chinstrap"
"478","Dream",51.3,19.55,193.5,3750,"MALE","Chinstrap"
"479","Dream",51.35,19.2,203.5,4425,"MALE","Chinstrap"
"480","Dream",51.35,18.9,203.5,4250,"MALE","Chinstrap"
"481","Dream",51.35,19.85,202,3450,"MALE","Chinstrap"
"482","Dream",49.45,19.3,199,3512.5,"MALE","Chinstrap"
"483","Dream",50.2,18.6,210,3862.5,"MALE","Chinstrap"
"484","Dream",50.9,19.25,200,3712.5,"MALE","Chinstrap"
"485","Dream",51.3,20.3,205.5,4150,"MALE","Chinstrap"
"486","Dream",53.4,19.5,199,3600,"MALE","Chinstrap"
"487","Dream",50.15,19.05,196,3862.5,"MALE","Chinstrap"
"488","Dream",51.95,19.25,205.5,3762.5,"MALE","Chinstrap"
"489","Dream",50,18.85,199.5,4300,"MALE","Chinstrap"
"490","Dream",50.45,19.75,203.5,3475,"MALE","Chinstrap"
"491","Dream",50.45,19.55,195.5,3587.5,"MALE","Chinstrap"
"492","Dream",51.4,19.8,197,3875,"MALE","Chinstrap"
"493","Dream",51.9,19.1,192,4087.5,"MALE","Chinstrap"
"494","Dream",51.45,19.75,196.5,3875,"MALE","Chinstrap"
"495","Dream",51.05,19.5,192,3700,"MALE","Chinstrap"
"496","Dream",49.95,19.4,197,3575,"MALE","Chinstrap"
"497","Dream",53.05,19.25,198.5,4100,"MALE","Chinstrap"
"498","Dream",51.6,19.1,205,3950,"MALE","Chinstrap"
"499","Dream",51.6,18.6,205,3875,"MALE","Chinstrap"
"500","Dream",49.9,19.15,195.5,3975,"MALE","Chinstrap"
"501","Dream",49.25,19.45,197.5,4250,"MALE","Chinstrap"
"502","Dream",51.7,19.05,196.5,3937.5,"MALE","Chinstrap"
"503","Dream",52.2,19.05,195.5,3600,"MALE","Chinstrap"
"504","Dream",52.4,19.85,202,4112.5,"MALE","Chinstrap"
"505","Dream",51.95,19.15,200.5,4175,"MALE","Chinstrap"
"506","Dream",53.55,20.25,203,4075,"MALE","Chinstrap"
"507","Dream",50.8,19,198.5,4675,"MALE","Chinstrap"
"508","Dream",49.9,19.9,199,3800,"MALE","Chinstrap"
"509","Dream",52,19.75,203.5,3675,"MALE","Chinstrap"
"510","Dream",50.9,19.5,202.5,4375,"MALE","Chinstrap"
"511","Dream",51.5,18.75,199,3562.5,"MALE","Chinstrap"
"512","Dream",50.3,19.8,201.5,4050,"MALE","Chinstrap"
"513","Dream",51.35,19.15,198,4250,"MALE","Chinstrap"
"514","Dream",51.3,18.55,203.5,4050,"MALE","Chinstrap"
"515","Dream",51.25,19,200,3700,"MALE","Chinstrap"
"516","Dream",50.25,19.55,201.5,3450,"MALE","Chinstrap"
"517","Dream",49,19.45,206.5,3487.5,"MALE","Chinstrap"
"518","Dream",51.75,18.55,194,4275,"MALE","Chinstrap"
"519","Dream",51.05,20,202,3325,"MALE","Chinstrap"
"520","Dream",49.65,18.85,197.5,3625,"MALE","Chinstrap"
"521","Dream",49.75,19.05,203,4050,"MALE","Chinstrap"
"522","Dream",51.1,19.75,199.5,3875,"MALE","Chinstrap"
"523","Dream",50.45,18.95,205.5,4225,"MALE","Chinstrap"
"524","Dream",53.2,20,192,3975,"MALE","Chinstrap"
"525","Dream",51.6,19.15,203.5,3725,"MALE","Chinstrap"
"526","Dream",50.45,18.9,198.5,3875,"MALE","Chinstrap"
"527","Dream",50.95,19.15,200,3425,"MALE","Chinstrap"
"528","Dream",50,18.6,197,4000,"MALE","Chinstrap"
"529","Dream",50.6,19.5,201.5,3675,"MALE","Chinstrap"
"530","Dream",50.3,19.65,202.5,3500,"MALE","Chinstrap"
"531","Dream",52.2,18.3,201.5,4475,"MALE","Chinstrap"
"532","Dream",51.2,20.15,192,3825,"MALE","Chinstrap"
"533","Dream",51.2,18.6,199.5,4075,"MALE","Chinstrap"
"534","Dream",51.5,18.85,206.5,3750,"MALE","Chinstrap"
"535","Dream",52.75,19.45,203,3350,"MALE","Chinstrap"
"536","Dream",51.05,18.5,202,3975,"MALE","Chinstrap"
"537","Dream",49.6,19.85,200.5,3850,"MALE","Chinstrap"
"538","Dream",50.05,19.95,200.5,3850,"MALE","Chinstrap"
"539","Dream",49.9,19.35,200,3700,"MALE","Chinstrap"
"540","Dream",49.9,18.75,206.5,3562.5,"MALE","Chinstrap"
"541","Dream",51.7,19.4,205,3350,"MALE","Chinstrap"
"542","Dream",54.65,19.55,201,4175,"MALE","Chinstrap"
"543","Dream",52.85,19.05,192,3925,"MALE","Chinstrap"
"544","Dream",50.5,19.45,201.5,4050,"MALE","Chinstrap"
"545","Dream",51.35,19.35,199,4112.5,"MALE","Chinstrap"
"546","Dream",50.9,18.65,196,3650,"MALE","Chinstrap"
"547","Dream",50.65,19.3,207.5,3487.5,"MALE","Chinstrap"
"548","Dream",50.4,19.45,202,3825,"MALE","Chinstrap"
"549","Dream",52.5,19.75,206.5,4150,"MALE","Chinstrap"
"550","Dream",51.95,19.2,198.5,4075,"MALE","Chinstrap"
"551","Dream",50,19.05,197,3725,"MALE","Chinstrap"
"552","Dream",51.35,18.35,198.5,3725,"MALE","Chinstrap"
"553","Dream",51.7,18.8,204.5,3712.5,"MALE","Chinstrap"
"554","Dream",50,19.3,194,3975,"MALE","Chinstrap"
"555","Dream",50.25,19.3,196.5,3775,"MALE","Chinstrap"
"556","Dream",52,18.6,200,4625,"MALE","Chinstrap"
"557","Dream",51.35,18.85,202.5,3450,"MALE","Chinstrap"
"558","Dream",50.8,19.25,205.5,4000,"MALE","Chinstrap"
"559","Dream",51.4,19.3,195.5,4137.5,"MALE","Chinstrap"
"560","Dream",50.15,19.65,204,3875,"MALE","Chinstrap"
"561","Dream",50.6,18.1,200,4000,"MALE","Chinstrap"
"562","Dream",49.75,18.45,207.5,3675,"MALE","Chinstrap"
"563","Dream",51.4,19.35,202.5,4550,"MALE","Chinstrap"
"564","Dream",50.05,20.35,195,4025,"MALE","Chinstrap"
"565","Dream",49.85,18.9,198.5,3650,"MALE","Chinstrap"
"566","Dream",51.3,19.9,201,4100,"MALE","Chinstrap"
"567","Dream",49.95,18.9,193.5,4075,"MALE","Chinstrap"
"568","Dream",51,20.3,197,4000,"MALE","Chinstrap"
"569","Dream",51.75,19.3,200,3712.5,"MALE","Chinstrap"
"570","Dream",51.75,19.75,201,4300,"MALE","Chinstrap"
"571","Dream",51.65,19.45,195,3750,"MALE","Chinstrap"
"572","Dream",51.45,19.3,196.5,4050,"MALE","Chinstrap"
"573","Dream",52.45,19,202,4112.5,"MALE","Chinstrap"
"574","Dream",51.2,18.65,197.5,4137.5,"MALE","Chinstrap"
"575","Dream",50.65,19.9,199,3837.5,"MALE","Chinstrap"
"576","Dream",51,19.15,203,4050,"MALE","Chinstrap"
"577","Dream",50.45,19.5,200,3950,"MALE","Chinstrap"
"578","Dream",51.75,19.15,193,3625,"MALE","Chinstrap"
"579","Dream",51.1,19.05,194.5,3900,"MALE","Chinstrap"
"580","Dream",50.55,18.9,196.5,3475,"MALE","Chinstrap"
"581","Dream",50.1,19.25,204.5,3800,"MALE","Chinstrap"
"582","Dream",52.35,18.8,200.5,4450,"MALE","Chinstrap"
"583","Dream",51.05,19.8,193.5,3912.5,"MALE","Chinstrap"
"584","Dream",50.45,19.45,201,4225,"MALE","Chinstrap"
"585","Dream",51.1,18.5,195.5,3975,"MALE","Chinstrap"
"586","Dream",53.55,19.85,205.5,3700,"MALE","Chinstrap"
"587","Dream",50.15,19.25,203.5,4175,"MALE","Chinstrap"
"588","Dream",50.9,19.95,201,3862.5,"MALE","Chinstrap"
"589","Dream",50.5,19.1,199.5,3925,"MALE","Chinstrap"
"590","Dream",50.1,19.95,207.5,4400,"MALE","Chinstrap"
"591","Dream",52.15,19.9,206.5,3750,"MALE","Chinstrap"
"592","Dream",50.6,19.75,199,4025,"MALE","Chinstrap"
"593","Dream",50.6,19.45,199,3975,"MALE","Chinstrap"
"594","Dream",49.65,19.75,203,4250,"MALE","Chinstrap"
"595","Dream",50.2,18.6,195.5,3850,"MALE","Chinstrap"
"596","Dream",50.7,19.9,198,4025,"MALE","Chinstrap"
"597","Dream",51.35,19,202,3825,"MALE","Chinstrap"
"598","Dream",50.5,19.2,201.5,3675,"MALE","Chinstrap"
"599","Dream",52.45,19.1,202.5,3737.5,"MALE","Chinstrap"
"600","Dream",52.05,19.65,200.5,3750,"MALE","Chinstrap"
"601","Dream",50.15,18.5,204,3850,"MALE","Chinstrap"
"602","Dream",50.15,18.85,197,3900,"MALE","Chinstrap"
"603","Dream",50.05,19.8,199,3862.5,"MALE","Chinstrap"
"604","Dream",51.3,19.35,200.5,3875,"MALE","Chinstrap"
"605","Dream",51.55,18.8,195,3712.5,"MALE","Chinstrap"
"606","Dream",50.25,19.1,200,4000,"MALE","Chinstrap"
"607","Dream",49.9,19.25,199,4550,"MALE","Chinstrap"
"608","Dream",51,19.9,204,4025,"MALE","Chinstrap"
"609","Dream",49.9,19.3,205,4375,"MALE","Chinstrap"
"610","Dream",50.3,19.75,201,3525,"MALE","Chinstrap"
"611","Dream",49.25,20,199,3675,"MALE","Chinstrap"
"612","Dream",51,19,196.5,3700,"MALE","Chinstrap"
"613","Dream",50.75,19.4,210,4162.5,"MALE","Chinstrap"
"614","Dream",51.3,19.7,199.5,3825,"MALE","Chinstrap"
"615","Dream",51.85,18.8,200,4150,"MALE","Chinstrap"
"616","Dream",52.85,18.9,201,3975,"MALE","Chinstrap"
"617","Dream",50.75,18.6,199,3875,"MALE","Chinstrap"
"618","Dream",50.75,19,194.5,3925,"MALE","Chinstrap"
"619","Dream",51.5,19.2,203,3775,"MALE","Chinstrap"
"620","Dream",48.75,18.6,201.5,3687.5,"MALE","Chinstrap"
"621","Dream",51.65,19.55,194.5,3687.5,"MALE","Chinstrap"
"622","Dream",51.75,19.8,200,3350,"MALE","Chinstrap"
"623","Dream",51.65,19.85,200,4300,"MALE","Chinstrap"
"624","Dream",50.6,19.1,205.5,4175,"MALE","Chinstrap"
"625","Dream",51.4,20.75,199.5,4375,"MALE","Chinstrap"
"626","Dream",50.7,18.9,199,3850,"MALE","Chinstrap"
"627","Dream",49.5,18.85,199.5,3825,"MALE","Chinstrap"
"628","Dream",49.85,18.2,198.5,3912.5,"MALE","Chinstrap"
"629","Dream",55,19.45,196,4000,"MALE","Chinstrap"
"630","Dream",51.8,19.15,198,3737.5,"MALE","Chinstrap"
"631","Dream",53.1,18.25,208.5,4000,"MALE","Chinstrap"
"632","Dream",50.95,19.55,196,3800,"MALE","Chinstrap"
"633","Dream",50.85,19.05,194.5,3875,"MALE","Chinstrap"
"634","Dream",51.75,19.55,201.5,4350,"MALE","Chinstrap"
"635","Dream",50.75,19.25,194,3700,"MALE","Chinstrap"
"636","Dream",51,18.45,200.5,4175,"MALE","Chinstrap"
"637","Dream",51.4,17.85,197,3912.5,"MALE","Chinstrap"
"638","Dream",50.55,19.4,201,3350,"MALE","Chinstrap"
"639","Dream",53.1,18.5,197,3925,"MALE","Chinstrap"
"640","Dream",50.35,19.1,203,3750,"MALE","Chinstrap"
"641","Dream",51.05,19.75,196.5,3750,"MALE","Chinstrap"
"642","Dream",49.9,19.65,201,3862.5,"MALE","Chinstrap"
"643","Dream",49.5,18.6,208,3800,"MALE","Chinstrap"
"644","Dream",51.35,19.5,194,4800,"MALE","Chinstrap"
"645","Dream",51,19.45,199,4037.5,"MALE","Chinstrap"
"646","Dream",51.2,19.2,200.5,3887.5,"MALE","Chinstrap"
"647","Dream",51.7,19.75,192,4425,"MALE","Chinstrap"
"648","Dream",50,20.25,201,4075,"MALE","Chinstrap"
"649","Dream",51.2,20.2,197.5,3912.5,"MALE","Chinstrap"
"650","Dream",50.2,18.6,206.5,4162.5,"MALE","Chinstrap"
"651","Dream",52.75,18.85,194,4275,"MALE","Chinstrap"
"652","Dream",50.8,19.55,199.5,4175,"MALE","Chinstrap"
"653","Dream",51.25,19.65,200.5,3775,"MALE","Chinstrap"
"654","Dream",50.1,18.45,207.5,3900,"MALE","Chinstrap"
"655","Dream",48.9,18.8,194.5,3725,"MALE","Chinstrap"
"656","Dream",50.5,19,205.5,3850,"MALE","Chinstrap"
"657","Dream",51.8,19,193.5,3612.5,"MALE","Chinstrap"
"658","Dream",50.75,19.7,197,3925,"MALE","Chinstrap"
"659","Dream",50.1,18.7,211,4100,"MALE","Chinstrap"
"660","Dream",50.85,19.65,200.5,3725,"MALE","Chinstrap"
"661","Dream",50.7,19.55,201,3912.5,"MALE","Chinstrap"
"662","Dream",52.1,19.75,199,4125,"MALE","Chinstrap"
"663","Dream",50.65,20.1,200.5,3950,"MALE","Chinstrap"
"664","Dream",49.75,18.15,203,3775,"MALE","Chinstrap"
"665","Dream",51.1,18.35,199.5,3912.5,"MALE","Chinstrap"
"666","Dream",50.9,20.2,199,3587.5,"MALE","Chinstrap"
"667","Dream",51.25,19.5,197,3587.5,"MALE","Chinstrap"
"668","Dream",51.3,19.75,190.5,3875,"MALE","Chinstrap"
"669","Dream",50.9,19.45,199,3725,"MALE","Chinstrap"
"670","Dream",50.15,19.35,198.5,3800,"MALE","Chinstrap"
"671","Dream",49.65,19.15,195,3600,"MALE","Chinstrap"
"672","Dream",52.15,18.85,199,3825,"MALE","Chinstrap"
"673","Dream",49.85,19.3,200,3725,"MALE","Chinstrap"
"674","Dream",52.2,18.2,194,4300,"MALE","Chinstrap"
"675","Dream",49.95,19.4,196,4200,"MALE","Chinstrap"
"676","Dream",50.05,19.25,201,3375,"MALE","Chinstrap"
"677","Dream",50.25,19.15,195,3600,"MALE","Chinstrap"
"678","Dream",50.75,19.45,194,4137.5,"MALE","Chinstrap"
"679","Dream",50.8,18.45,204,3550,"MALE","Chinstrap"
"680","Dream",51.35,20,200,4287.5,"MALE","Chinstrap"
"681","Dream",50.8,18.7,196.5,3775,"MALE","Chinstrap"
"682","Dream",52,19.2,202.5,4025,"MALE","Chinstrap"
"683","Dream",50.65,19.65,205.5,4225,"MALE","Chinstrap"
"684","Dream",51.1,18.75,208.5,3775,"MALE","Chinstrap"
"685","Dream",50.9,19.15,200,3900,"MALE","Chinstrap"
"686","Dream",50.65,18.95,201.5,4100,"MALE","Chinstrap"
"687","Dream",48.85,19.25,200.5,3775,"MALE","Chinstrap"
"688","Dream",50.3,19.45,195.5,3875,"MALE","Chinstrap"
"689","Dream",51.65,18.4,200.5,3700,"MALE","Chinstrap"
"690","Dream",51.4,18.15,203.5,4225,"MALE","Chinstrap"
"691","Dream",51.65,18.8,199,3775,"MALE","Chinstrap"
"692","Dream",51.1,18.85,192,4075,"MALE","Chinstrap"
"693","Dream",49.1,19.2,192.5,3750,"MALE","Chinstrap"
"694","Dream",50.9,19.05,202,3875,"MALE","Chinstrap"
"695","Dream",51.35,19.45,201,3850,"MALE","Chinstrap"
"696","Dream",52.05,19.6,197,4275,"MALE","Chinstrap"
"697","Dream",53.3,19.7,194,3750,"MALE","Chinstrap"
"698","Dream",52.35,19.05,208.5,3975,"MALE","Chinstrap"
"699","Dream",50.2,19.35,201,3850,"MALE","Chinstrap"
"700","Dream",52.15,19,199,4100,"MALE","Chinstrap"
"701","Dream",50.25,19,197,3625,"MALE","Chinstrap"
"702","Dream",50.75,19.6,209,4325,"MALE","Chinstrap"
"703","Dream",52.7,19.2,205.5,4300,"MALE","Chinstrap"
"704","Dream",53.55,19.6,197,4050,"MALE","Chinstrap"
"705","Dream",50.5,19.25,211,3825,"MALE","Chinstrap"
"706","Dream",51.6,19.05,201,3875,"MALE","Chinstrap"
"707","Dream",53.3,19.45,206.5,4000,"MALE","Chinstrap"
"708","Dream",52.2,18.75,202,4100,"MALE","Chinstrap"
"709","Dream",52.4,18.35,198,3875,"MALE","Chinstrap"
"710","Dream",50.05,18.7,199,4250,"MALE","Chinstrap"
"711","Dream",50.7,19.5,201,3550,"MALE","Chinstrap"
"712","Dream",50.25,19.2,197,3875,"MALE","Chinstrap"
"713","Dream",51.8,19.9,198.5,3800,"MALE","Chinstrap"
"714","Dream",52.7,19.4,196.5,3550,"MALE","Chinstrap"
"715","Dream",51.5,19.55,194,4050,"MALE","Chinstrap"
"716","Dream",50.25,19.35,201,3900,"MALE","Chinstrap"
"717","Dream",50.15,19.8,199.5,3750,"MALE","Chinstrap"
"718","Dream",51.6,19.05,197.5,4275,"MALE","Chinstrap"
"719","Dream",50.45,19.4,197,4125,"MALE","Chinstrap"
"720","Dream",49.65,19,200,3875,"MALE","Chinstrap"
"721","Dream",50.3,20.4,199,3750,"MALE","Chinstrap"
"722","Dream",51.65,19.55,198,3700,"MALE","Chinstrap"
"723","Dream",52.45,19.05,202.5,3900,"MALE","Chinstrap"
"724","Dream",50.15,19.5,197,4325,"MALE","Chinstrap"
"725","Dream",50.7,19.25,205.5,4125,"MALE","Chinstrap"
"726","Dream",50.65,19.9,204,4200,"MALE","Chinstrap"
"727","Dream",50.25,19.45,204.5,3750,"MALE","Chinstrap"
"728","Dream",51.1,19.2,199,4275,"MALE","Chinstrap"
"729","Dream",49.9,18.3,201.5,4325,"MALE","Chinstrap"
"730","Dream",51.25,20.1,206.5,4000,"MALE","Chinstrap"
"731","Dream",48.75,19.35,205,4125,"MALE","Chinstrap"
"732","Dream",50.55,19,204.5,3725,"MALE","Chinstrap"
"733","Dream",52.9,19.2,208.5,3775,"MALE","Chinstrap"
"734","Dream",50.7,19.85,196,3875,"MALE","Chinstrap"
"735","Dream",51.95,19.7,195,4162.5,"MALE","Chinstrap"
"736","Dream",50.95,19.3,203,3850,"MALE","Chinstrap"
"737","Dream",51.35,18.6,198.5,3575,"MALE","Chinstrap"
"738","Dream",51.9,19.25,201.5,3925,"MALE","Chinstrap"
"739","Dream",51,19,210,3525,"MALE","Chinstrap"
"740","Dream",49.85,18.65,204.5,3887.5,"MALE","Chinstrap"
"741","Dream",52.2,18.75,202.5,4137.5,"MALE","Chinstrap"
"742","Dream",53.1,17.5,203.5,3612.5,"MALE","Chinstrap"
"743","Dream",51.6,18.25,199,4175,"MALE","Chinstrap"
"744","Dream",51.45,20.1,204,3450,"MALE","Chinstrap"
"745","Dream",52.7,19.25,205.5,4300,"MALE","Chinstrap"
"746","Dream",51.15,19.75,202.5,4100,"MALE","Chinstrap"
"747","Dream",50.3,19.1,205,4225,"MALE","Chinstrap"
"748","Dream",50.5,18.45,197,3900,"MALE","Chinstrap"
"749","Dream",49.6,19.8,197,4225,"MALE","Chinstrap"
"750","Dream",50.5,19.1,201,3825,"MALE","Chinstrap"
"751","Dream",50.75,19.85,196,3600,"MALE","Chinstrap"
"752","Dream",52.15,18.25,197,3750,"MALE","Chinstrap"
"753","Dream",51.25,19.1,198.5,3475,"MALE","Chinstrap"
"754","Dream",52.1,19.25,200.5,4550,"MALE","Chinstrap"
"755","Dream",51.65,19.25,203,3675,"MALE","Chinstrap"
"756","Dream",51.5,19.1,206,4137.5,"MALE","Chinstrap"
"757","Dream",51.2,19.45,199.5,3650,"MALE","Chinstrap"
"758","Dream",51.95,18.8,199,3912.5,"MALE","Chinstrap"
"759","Dream",51.8,18.6,207.5,4025,"MALE","Chinstrap"
"760","Dream",53.05,19.65,200.5,4175,"MALE","Chinstrap"
"761","Dream",50.6,19.95,203.5,4000,"MALE","Chinstrap"
"762","Dream",49.75,20.35,193.5,4075,"MALE","Chinstrap"
"763","Dream",50.6,19.8,195.5,3912.5,"MALE","Chinstrap"
"764","Dream",49.35,19.2,206.5,3425,"MALE","Chinstrap"
"765","Dream",49.9,19,200.5,4175,"MALE","Chinstrap"
"766","Dream",50.7,19.55,198,3725,"MALE","Chinstrap"
"767","Dream",51.1,19.9,195,4475,"MALE","Chinstrap"
"768","Dream",50.8,18.5,202.5,3912.5,"MALE","Chinstrap"
"769","Dream",49.15,19.55,199.5,3762.5,"MALE","Chinstrap"
"770","Dream",51.7,19.95,196.5,3600,"MALE","Chinstrap"
"771","Dream",50.1,18.8,199.5,3587.5,"MALE","Chinstrap"
"772","Dream",50.75,18.8,196.5,3975,"MALE","Chinstrap"
"773","Dream",49.5,18.85,193.5,3800,"MALE","Chinstrap"
"774","Dream",52.6,18.75,197.5,4125,"MALE","Chinstrap"
"775","Dream",51.4,19.5,199.5,3525,"MALE","Chinstrap"
"776","Dream",51.3,18.85,201,3350,"MALE","Chinstrap"
"777","Dream",50.75,20.25,201.5,4450,"MALE","Chinstrap"
"778","Dream",50.6,19.05,195,4050,"MALE","Chinstrap"
"779","Dream",50.5,18.9,201.5,4175,"MALE","Chinstrap"
"780","Dream",50.25,19.65,195,3925,"MALE","Chinstrap"
"781","Dream",50,20.15,202,4175,"MALE","Chinstrap"
"782","Dream",51.3,19.25,203.5,3925,"MALE","Chinstrap"
"783","Dream",48.75,18.75,206.5,4000,"MALE","Chinstrap"
"784","Dream",50.2,19.35,205,3600,"MALE","Chinstrap"
"785","Dream",52.25,18.65,196,4175,"MALE","Chinstrap"
"786","Dream",49.9,19.85,197,3425,"MALE","Chinstrap"
"787","Dream",50.6,19.5,195.5,4287.5,"MALE","Chinstrap"
"788","Dream",51.5,19.9,197,3787.5,"MALE","Chinstrap"
"789","Dream",52.4,19.75,198,3675,"MALE","Chinstrap"
"790","Dream",49.7,19.2,199.5,3612.5,"MALE","Chinstrap"
"791","Dream",50.2,19.65,198.5,4300,"MALE","Chinstrap"
"792","Dream",50.65,19.05,199,3950,"MALE","Chinstrap"
"793","Dream",52.05,19,199,4037.5,"MALE","Chinstrap"
"794","Dream",50.25,19.6,199,3950,"MALE","Chinstrap"
"795","Dream",51.5,19,205.5,4100,"MALE","Chinstrap"
"796","Dream",50.95,19.05,199.5,4100,"MALE","Chinstrap"
"797","Dream",51.05,20.1,196,4125,"MALE","Chinstrap"
"798","Dream",51.65,19.2,207.5,4137.5,"MALE","Chinstrap"
"799","Dream",51.7,19.55,196.5,3762.5,"MALE","Chinstrap"
"800","Dream",53.05,18.65,199.5,4075,"MALE","Chinstrap"
"801","Dream",50.75,18.1,198.5,4300,"MALE","Chinstrap"
"802","Dream",53.1,19.05,203,3675,"MALE","Chinstrap"
"803","Dream",50,18.25,199,4275,"MALE","Chinstrap"
"804","Dream",50.3,19.9,211,3700,"MALE","Chinstrap"
"805","Dream",51.35,19,199,4025,"MALE","Chinstrap"
"806","Dream",51.65,18.6,198,3725,"MALE","Chinstrap"
"807","Dream",50.2,19.45,201.5,3675,"MALE","Chinstrap"
"808","Dream",50.75,18.25,195,4100,"MALE","Chinstrap"
"809","Dream",49.95,18.75,200,4275,"MALE","Chinstrap"
"810","Dream",49.6,18.9,202,3650,"MALE","Chinstrap"
"811","Dream",51.15,19.05,200.5,4275,"MALE","Chinstrap"
"812","Dream",50.25,19.55,193.5,4075,"MALE","Chinstrap"
"813","Dream",51.35,17.85,203.5,3900,"MALE","Chinstrap"
"814","Dream",52.8,19,195,4050,"MALE","Chinstrap"
"815","Dream",50,19.5,204,4025,"MALE","Chinstrap"
"816","Dream",50.15,19,202.5,3800,"MALE","Chinstrap"
"817","Dream",51.05,19.2,199,4500,"MALE","Chinstrap"
