"","Island","Culmen Length (mm)","Culmen Depth (mm)","Flipper Length (mm)","Body Mass (g)","Sex","Species"
"374","Biscoe",47.15,14,211.5,4600,"FEMALE","Gentoo"
"375","Biscoe",44.65,14.35,213,4487.5,"FEMALE","Gentoo"
"376","Biscoe",43.55,13.6,211,4650,"FEMALE","Gentoo"
"377","Biscoe",45.15,14.55,215,4425,"FEMALE","Gentoo"
"378","Biscoe",45.95,14.35,214,4862.5,"FEMALE","Gentoo"
"379","Biscoe",45,14.2,217,4725,"FEMALE","Gentoo"
"380","Biscoe",44.25,14,211,4475,"FEMALE","Gentoo"
"381","Biscoe",44.4,14.25,212,5125,"FEMALE","Gentoo"
"382","Biscoe",46,14.3,211,4837.5,"FEMALE","Gentoo"
"383","Biscoe",47.2,14.4,212.5,4600,"FEMALE","Gentoo"
"384","Biscoe",45.2,13.55,210,4375,"FEMALE","Gentoo"
"385","Biscoe",45.35,14.1,213,4900,"FEMALE","Gentoo"
"386","Biscoe",46.1,14.2,210,4725,"FEMALE","Gentoo"
"387","Biscoe",43.1,14.8,212.5,4637.5,"FEMALE","Gentoo"
"388","Biscoe",45.2,14.8,209,4812.5,"FEMALE","Gentoo"
"389","Biscoe",45.05,14,213,4600,"FEMALE","Gentoo"
"390","Biscoe",47.9,14.45,212.5,5125,"FEMALE","Gentoo"
"391","Biscoe",44.45,13.9,215,4337.5,"FEMALE","Gentoo"
"392","Biscoe",46.05,14.3,216.5,4625,"FEMALE","Gentoo"
"393","Biscoe",47.8,14.1,213,4500,"FEMALE","Gentoo"
"394","Biscoe",44.6,13.55,211,4800,"FEMALE","Gentoo"
"395","Biscoe",48.1,14.5,218.5,4850,"FEMALE","Gentoo"
"396","Biscoe",44,14.8,213,4725,"FEMALE","Gentoo"
"397","Biscoe",43.25,14.15,213,4662.5,"FEMALE","Gentoo"
"398","Biscoe",46.4,14.5,209,4775,"FEMALE","Gentoo"
"399","Biscoe",49.5,14.1,212.5,4575,"FEMALE","Gentoo"
"400","Biscoe",43.5,14.15,211.5,4675,"FEMALE","Gentoo"
"401","Biscoe",45.1,14.55,211.5,4700,"FEMALE","Gentoo"
"402","Biscoe",45,14.15,211,4775,"FEMALE","Gentoo"
"403","Biscoe",45.3,13.8,213.5,4837.5,"FEMALE","Gentoo"
"404","Biscoe",47,14.65,212.5,4850,"FEMALE","Gentoo"
"405","Biscoe",43.2,14.5,210.5,4650,"FEMALE","Gentoo"
"406","Biscoe",46.95,14.2,210,4850,"FEMALE","Gentoo"
"407","Biscoe",42.45,14,214,4912.5,"FEMALE","Gentoo"
"408","Biscoe",45.2,13.75,209.5,4825,"FEMALE","Gentoo"
"409","Biscoe",44.55,14.45,212,4375,"FEMALE","Gentoo"
"410","Biscoe",46.85,14.5,215,4925,"FEMALE","Gentoo"
"411","Biscoe",45.4,14.25,214.5,5025,"FEMALE","Gentoo"
"412","Biscoe",45.05,14.05,208,4762.5,"FEMALE","Gentoo"
"413","Biscoe",47,14.1,212,4125,"FEMALE","Gentoo"
"414","Biscoe",45.95,14.55,210.5,4762.5,"FEMALE","Gentoo"
"415","Biscoe",44.85,14.05,210,4925,"FEMALE","Gentoo"
"416","Biscoe",46.75,14.45,211,4925,"FEMALE","Gentoo"
"417","Biscoe",44.85,14.8,216,4875,"FEMALE","Gentoo"
"418","Biscoe",47.15,14.1,210,4637.5,"FEMALE","Gentoo"
"419","Biscoe",45.55,13.85,212,4575,"FEMALE","Gentoo"
"420","Biscoe",45.4,13.4,215,4775,"FEMALE","Gentoo"
"421","Biscoe",44.55,14.1,214,4587.5,"FEMALE","Gentoo"
"422","Biscoe",44.15,13.4,213,4150,"FEMALE","Gentoo"
"423","Biscoe",47.3,13.95,214,4787.5,"FEMALE","Gentoo"
"424","Biscoe",47.65,14.7,213,4912.5,"FEMALE","Gentoo"
"425","Biscoe",47.5,14.65,215,4862.5,"FEMALE","Gentoo"
"426","Biscoe",46.6,14.8,217,4575,"FEMALE","Gentoo"
"427","Biscoe",47.45,14.4,213,4550,"FEMALE","Gentoo"
"428","Biscoe",48.75,13.9,216,4737.5,"FEMALE","Gentoo"
"429","Biscoe",46.1,13.7,217,4625,"FEMALE","Gentoo"
"430","Biscoe",48.85,13.6,205.5,4925,"FEMALE","Gentoo"
"431","Biscoe",43.8,13.55,211,4462.5,"FEMALE","Gentoo"
"432","Biscoe",46.65,14.1,210,4575,"FEMALE","Gentoo"
"433","Biscoe",46.7,14.25,209,4750,"FEMALE","Gentoo"
"434","Biscoe",44.6,14.55,211.5,4600,"FEMALE","Gentoo"
"435","Biscoe",45.5,14.3,211,4575,"FEMALE","Gentoo"
"436","Biscoe",45.2,14.3,213.5,4800,"FEMALE","Gentoo"
"437","Biscoe",45.1,14.1,209,4975,"FEMALE","Gentoo"
"438","Biscoe",47.65,14.05,214,4762.5,"FEMALE","Gentoo"
"439","Biscoe",44.7,14.65,217.5,4687.5,"FEMALE","Gentoo"
"440","Biscoe",44.05,13.5,215,5075,"FEMALE","Gentoo"
"441","Biscoe",49.8,14.35,208.5,4925,"FEMALE","Gentoo"
"442","Biscoe",46.8,14.1,217,4600,"FEMALE","Gentoo"
"443","Biscoe",42.45,14.4,214.5,4625,"FEMALE","Gentoo"
"444","Biscoe",45.4,14.1,210,4425,"FEMALE","Gentoo"
"445","Biscoe",44.4,14.8,214.5,4662.5,"FEMALE","Gentoo"
"446","Biscoe",45,13.75,215,4787.5,"FEMALE","Gentoo"
"447","Biscoe",45.65,13.5,210,4125,"FEMALE","Gentoo"
"448","Biscoe",44.5,14.15,215.5,4487.5,"FEMALE","Gentoo"
"449","Biscoe",45.3,14.4,215,4737.5,"FEMALE","Gentoo"
"450","Biscoe",45.55,14.5,211.5,4650,"FEMALE","Gentoo"
"451","Biscoe",48.65,13.9,216,4425,"FEMALE","Gentoo"
"452","Biscoe",47.35,14.05,211,4725,"FEMALE","Gentoo"
"453","Biscoe",43,13.95,212,4725,"FEMALE","Gentoo"
"454","Biscoe",44.55,13.8,209.5,4637.5,"FEMALE","Gentoo"
"455","Biscoe",44.35,13.75,216.5,4637.5,"FEMALE","Gentoo"
"456","Biscoe",43.1,14.2,209,4637.5,"FEMALE","Gentoo"
"457","Biscoe",43.65,14.6,210,4537.5,"FEMALE","Gentoo"
"458","Biscoe",45.9,14.45,216,4575,"FEMALE","Gentoo"
"459","Biscoe",45.75,13.85,210.5,4887.5,"FEMALE","Gentoo"
"460","Biscoe",44.45,13.85,209,4450,"FEMALE","Gentoo"
"461","Biscoe",43.05,14.1,216,4787.5,"FEMALE","Gentoo"
"462","Biscoe",45.35,14.2,207.5,4625,"FEMALE","Gentoo"
"463","Biscoe",43.5,14.65,213.5,4450,"FEMALE","Gentoo"
"464","Biscoe",45.9,14.6,212.5,5025,"FEMALE","Gentoo"
"465","Biscoe",44.55,13.75,212,3950,"FEMALE","Gentoo"
"466","Biscoe",47.45,13.75,211,4650,"FEMALE","Gentoo"
"467","Biscoe",43.65,14.55,207.5,4775,"FEMALE","Gentoo"
"468","Biscoe",45.9,14.15,211.5,4400,"FEMALE","Gentoo"
"469","Biscoe",44.2,13.6,212.5,4525,"FEMALE","Gentoo"
"470","Biscoe",47.2,14.25,215,4575,"FEMALE","Gentoo"
"471","Biscoe",45.95,14.9,213,4450,"FEMALE","Gentoo"
"472","Biscoe",49.1,14.75,211,4700,"FEMALE","Gentoo"
"473","Biscoe",45.6,14.3,212,4425,"FEMALE","Gentoo"
"474","Biscoe",46.55,14.55,210.5,4825,"FEMALE","Gentoo"
"475","Biscoe",45.75,14.65,209,4762.5,"FEMALE","Gentoo"
"476","Biscoe",44.45,13.5,213,4375,"FEMALE","Gentoo"
"477","Biscoe",46.15,14.3,214.5,4575,"FEMALE","Gentoo"
"478","Biscoe",45.35,13.65,213.5,4700,"FEMALE","Gentoo"
"479","Biscoe",45.35,14.5,214.5,4575,"FEMALE","Gentoo"
"480","Biscoe",47.2,14.4,213,5012.5,"FEMALE","Gentoo"
"481","Biscoe",46.5,14.4,212.5,4650,"FEMALE","Gentoo"
"482","Biscoe",42.6,14.4,214,4637.5,"FEMALE","Gentoo"
"483","Biscoe",46.3,14.85,213.5,4650,"FEMALE","Gentoo"
"484","Biscoe",44.8,13.8,213.5,4637.5,"FEMALE","Gentoo"
"485","Biscoe",44.4,14.05,211.5,4950,"FEMALE","Gentoo"
"486","Biscoe",47.55,14.15,213,4387.5,"FEMALE","Gentoo"
"487","Biscoe",44.75,14.05,212,4900,"FEMALE","Gentoo"
"488","Biscoe",42.9,13.95,216,4412.5,"FEMALE","Gentoo"
"489","Biscoe",43.6,14.75,210,4925,"FEMALE","Gentoo"
"490","Biscoe",46.6,15.35,209.5,4575,"FEMALE","Gentoo"
"491","Biscoe",46.7,13.95,211.5,4475,"FEMALE","Gentoo"
"492","Biscoe",45.15,14.35,213,4325,"FEMALE","Gentoo"
"493","Biscoe",47.5,14.75,214.5,4300,"FEMALE","Gentoo"
"494","Biscoe",45.7,15.25,216,4662.5,"FEMALE","Gentoo"
"495","Biscoe",46.05,15,211,4475,"FEMALE","Gentoo"
"496","Biscoe",45.3,14.15,211.5,4675,"FEMALE","Gentoo"
"497","Biscoe",44.8,14.15,214.5,4225,"FEMALE","Gentoo"
"498","Biscoe",48,14.45,212,4737.5,"FEMALE","Gentoo"
"499","Biscoe",43.9,14.15,215.5,4825,"FEMALE","Gentoo"
"500","Biscoe",47.35,13.95,212,4400,"FEMALE","Gentoo"
"501","Biscoe",45,13.9,214.5,4612.5,"FEMALE","Gentoo"
"502","Biscoe",46.65,13.5,213,4950,"FEMALE","Gentoo"
"503","Biscoe",45.35,14.35,217.5,4650,"FEMALE","Gentoo"
"504","Biscoe",45.35,15,214,4812.5,"FEMALE","Gentoo"
"505","Biscoe",44.3,14.1,217,4575,"FEMALE","Gentoo"
"506","Biscoe",44.2,14.45,212.5,4550,"FEMALE","Gentoo"
"507","Biscoe",45.65,14.15,216.5,4825,"FEMALE","Gentoo"
"508","Biscoe",49,14.15,217.5,4325,"FEMALE","Gentoo"
"509","Biscoe",45.2,13.8,214,4550,"FEMALE","Gentoo"
"510","Biscoe",45.35,14.5,215,4775,"FEMALE","Gentoo"
"511","Biscoe",48.3,14.7,209.5,4575,"FEMALE","Gentoo"
"512","Biscoe",45,14.05,214,4800,"FEMALE","Gentoo"
"513","Biscoe",43.45,14.15,214,4400,"FEMALE","Gentoo"
"514","Biscoe",47.05,14.55,215,4325,"FEMALE","Gentoo"
"515","Biscoe",45.1,14.35,212.5,4650,"FEMALE","Gentoo"
"516","Biscoe",46.35,14.15,215.5,4575,"FEMALE","Gentoo"
"517","Biscoe",45.15,13.85,213.5,4250,"FEMALE","Gentoo"
"518","Biscoe",46.2,14.3,209.5,4812.5,"FEMALE","Gentoo"
"519","Biscoe",46.8,13.9,211.5,4650,"FEMALE","Gentoo"
"520","Biscoe",46.55,14.25,213.5,4837.5,"FEMALE","Gentoo"
"521","Biscoe",42.85,15,216,4850,"FEMALE","Gentoo"
"522","Biscoe",44.6,14.15,208,4837.5,"FEMALE","Gentoo"
"523","Biscoe",46.75,13.95,211,4525,"FEMALE","Gentoo"
"524","Biscoe",45.95,13.75,210,4250,"FEMALE","Gentoo"
"525","Biscoe",45.35,14.5,216,4675,"FEMALE","Gentoo"
"526","Biscoe",44.25,14.5,214.5,4950,"FEMALE","Gentoo"
"527","Biscoe",44.65,14.5,210,4975,"FEMALE","Gentoo"
"528","Biscoe",45.5,14.15,214.5,4700,"FEMALE","Gentoo"
"529","Biscoe",44.9,14,215.5,4700,"FEMALE","Gentoo"
"530","Biscoe",43.3,14.35,212.5,4700,"FEMALE","Gentoo"
"531","Biscoe",44.15,14.35,212.5,4475,"FEMALE","Gentoo"
"532","Biscoe",44.4,13.6,213,4850,"FEMALE","Gentoo"
"533","Biscoe",45.7,13.3,211.5,4662.5,"FEMALE","Gentoo"
"534","Biscoe",44.85,15,209,4775,"FEMALE","Gentoo"
"535","Biscoe",44.15,14.3,213,4700,"FEMALE","Gentoo"
"536","Biscoe",43,14.55,211.5,4975,"FEMALE","Gentoo"
"537","Biscoe",45.35,14.65,213,4725,"FEMALE","Gentoo"
"538","Biscoe",45.25,14.25,211.5,4637.5,"FEMALE","Gentoo"
"539","Biscoe",46.3,14,216,4625,"FEMALE","Gentoo"
"540","Biscoe",44.2,13.5,213.5,4675,"FEMALE","Gentoo"
"541","Biscoe",47.45,14.75,209,4587.5,"FEMALE","Gentoo"
"542","Biscoe",46.1,14.05,216.5,4787.5,"FEMALE","Gentoo"
"543","Biscoe",45.3,14.3,214.5,4675,"FEMALE","Gentoo"
"544","Biscoe",45.1,14.15,211,4962.5,"FEMALE","Gentoo"
"545","Biscoe",45.1,14.65,208.5,4350,"FEMALE","Gentoo"
"546","Biscoe",45.2,14.25,216,4862.5,"FEMALE","Gentoo"
"547","Biscoe",45.75,14.25,219.5,4500,"FEMALE","Gentoo"
"548","Biscoe",47.6,13.75,209,4287.5,"FEMALE","Gentoo"
"549","Biscoe",44.75,14.1,215,4687.5,"FEMALE","Gentoo"
"550","Biscoe",44.7,14.5,214.5,4675,"FEMALE","Gentoo"
"551","Biscoe",46.6,14.45,218.5,4725,"FEMALE","Gentoo"
"552","Biscoe",46.15,14.1,206,4662.5,"FEMALE","Gentoo"
"553","Biscoe",46.3,14.1,214.5,4425,"FEMALE","Gentoo"
"554","Biscoe",43.3,13.95,213.5,4700,"FEMALE","Gentoo"
"555","Biscoe",46.1,14.25,211.5,4875,"FEMALE","Gentoo"
"556","Biscoe",43.55,13.45,213.5,4787.5,"FEMALE","Gentoo"
"557","Biscoe",46.9,14.2,214,4325,"FEMALE","Gentoo"
"558","Biscoe",46.7,14.95,215.5,5062.5,"FEMALE","Gentoo"
"559","Biscoe",45.75,14.9,214.5,4925,"FEMALE","Gentoo"
"560","Biscoe",44.65,14.4,218.5,4650,"FEMALE","Gentoo"
"561","Biscoe",46.2,14.15,214,4825,"FEMALE","Gentoo"
"562","Biscoe",44.6,14.65,214,4850,"FEMALE","Gentoo"
"563","Biscoe",46,13.8,207.5,4562.5,"FEMALE","Gentoo"
"564","Biscoe",46.15,13.25,211.5,4575,"FEMALE","Gentoo"
"565","Biscoe",44.65,13.85,215,4650,"FEMALE","Gentoo"
"566","Biscoe",43.95,13.75,211.5,4925,"FEMALE","Gentoo"
"567","Biscoe",44.2,14.2,211,4475,"FEMALE","Gentoo"
"568","Biscoe",45.2,14.8,213.5,4600,"FEMALE","Gentoo"
"569","Biscoe",45.3,13.15,214.5,4400,"FEMALE","Gentoo"
"570","Biscoe",45.65,14.4,215,4837.5,"FEMALE","Gentoo"
"571","Biscoe",45.2,14.6,215,4725,"FEMALE","Gentoo"
"572","Biscoe",45.1,14.35,210,4050,"FEMALE","Gentoo"
"573","Biscoe",46.95,14.5,211,4537.5,"FEMALE","Gentoo"
"574","Biscoe",45.6,14.7,210,4650,"FEMALE","Gentoo"
"575","Biscoe",48.15,13.55,216.5,4425,"FEMALE","Gentoo"
"576","Biscoe",46.4,13.95,209,4900,"FEMALE","Gentoo"
"577","Biscoe",45.9,13.4,213,5000,"FEMALE","Gentoo"
"578","Biscoe",45.25,14.55,217,4700,"FEMALE","Gentoo"
"579","Biscoe",46.05,14.1,215.5,4575,"FEMALE","Gentoo"
"580","Biscoe",45.85,14.45,211,4750,"FEMALE","Gentoo"
"581","Biscoe",44.45,14.4,211,5000,"FEMALE","Gentoo"
"582","Biscoe",45.2,14.05,209,4387.5,"FEMALE","Gentoo"
"583","Biscoe",44.1,14.75,214.5,4525,"FEMALE","Gentoo"
"584","Biscoe",46.95,13.8,212,4687.5,"FEMALE","Gentoo"
"585","Biscoe",47.85,15.1,216,4450,"FEMALE","Gentoo"
"586","Biscoe",43.3,13.95,216,4650,"FEMALE","Gentoo"
"587","Biscoe",43.9,13.7,214,4762.5,"FEMALE","Gentoo"
"588","Biscoe",44.5,14.55,209,4837.5,"FEMALE","Gentoo"
"589","Biscoe",46.55,14.25,219.5,4500,"FEMALE","Gentoo"
"590","Biscoe",44.3,13.65,213,4950,"FEMALE","Gentoo"
"591","Biscoe",44.4,14.5,210.5,4600,"FEMALE","Gentoo"
"592","Biscoe",48.75,14.3,211.5,4325,"FEMALE","Gentoo"
"593","Biscoe",44.1,14.55,211.5,4575,"FEMALE","Gentoo"
"594","Biscoe",43,14.05,209.5,5050,"FEMALE","Gentoo"
"595","Biscoe",43.35,13.95,211,4350,"FEMALE","Gentoo"
"596","Biscoe",47.8,14.45,212,5075,"FEMALE","Gentoo"
"597","Biscoe",49.8,14.25,215,4700,"FEMALE","Gentoo"
"598","Biscoe",47.65,14.05,212.5,4675,"FEMALE","Gentoo"
"599","Biscoe",45.45,14.45,218.5,4937.5,"FEMALE","Gentoo"
"600","Biscoe",43.3,14.9,217,4825,"FEMALE","Gentoo"
"601","Biscoe",46.9,14.95,217,4675,"FEMALE","Gentoo"
"602","Biscoe",49.1,14.55,219,4450,"FEMALE","Gentoo"
"603","Biscoe",47.45,14.3,214,4375,"FEMALE","Gentoo"
"604","Biscoe",47.45,14.25,216,4837.5,"FEMALE","Gentoo"
"605","Biscoe",45.4,14,215,4737.5,"FEMALE","Gentoo"
"606","Biscoe",44.25,14.2,213.5,4650,"FEMALE","Gentoo"
"607","Biscoe",45.6,14.2,210.5,4625,"FEMALE","Gentoo"
"608","Biscoe",45.2,13.95,208,4350,"FEMALE","Gentoo"
"609","Biscoe",45.15,13.7,215.5,4775,"FEMALE","Gentoo"
"610","Biscoe",44.85,15.35,214.5,4800,"FEMALE","Gentoo"
"611","Biscoe",43.1,14.7,210.5,4925,"FEMALE","Gentoo"
"612","Biscoe",47.8,14.6,214,4762.5,"FEMALE","Gentoo"
"613","Biscoe",43.3,13.7,217,4500,"FEMALE","Gentoo"
"614","Biscoe",45.35,14.75,215.5,4525,"FEMALE","Gentoo"
"615","Biscoe",43.55,14.8,210.5,4725,"FEMALE","Gentoo"
"616","Biscoe",45.1,13.75,215,4700,"FEMALE","Gentoo"
"617","Biscoe",46.25,13.65,209,4475,"FEMALE","Gentoo"
"618","Biscoe",46.1,14.15,212,4825,"FEMALE","Gentoo"
"619","Biscoe",45.65,14.85,215,4775,"FEMALE","Gentoo"
"620","Biscoe",48.3,14.9,211,4900,"FEMALE","Gentoo"
"621","Biscoe",47,13.9,209.5,4450,"FEMALE","Gentoo"
"622","Biscoe",44.05,14.45,208.5,4850,"FEMALE","Gentoo"
"623","Biscoe",46.45,14.5,215,4950,"FEMALE","Gentoo"
"624","Biscoe",44.85,14.35,212,4925,"FEMALE","Gentoo"
"625","Biscoe",44.65,14.6,217,4875,"FEMALE","Gentoo"
"626","Biscoe",45.25,14.1,210,4712.5,"FEMALE","Gentoo"
"627","Biscoe",44.55,14.75,213,4725,"FEMALE","Gentoo"
"628","Biscoe",46,14,215.5,4962.5,"FEMALE","Gentoo"
"629","Biscoe",41.45,14.45,218.5,4450,"FEMALE","Gentoo"
"630","Biscoe",44.1,14.75,212,4900,"FEMALE","Gentoo"
"631","Biscoe",44.65,14.05,214,4762.5,"FEMALE","Gentoo"
"632","Biscoe",44.9,14.05,213,4700,"FEMALE","Gentoo"
"633","Biscoe",44.25,14.65,211.5,4950,"FEMALE","Gentoo"
"634","Biscoe",43.95,14.45,212,4775,"FEMALE","Gentoo"
"635","Biscoe",45.4,14.6,210,4687.5,"FEMALE","Gentoo"
"636","Biscoe",45.05,14.45,211.5,4637.5,"FEMALE","Gentoo"
"637","Biscoe",47,14.4,215.5,4587.5,"FEMALE","Gentoo"
"638","Biscoe",45.7,14,207.5,4787.5,"FEMALE","Gentoo"
"639","Biscoe",46.85,14.05,210.5,4812.5,"FEMALE","Gentoo"
"640","Biscoe",46.45,13.95,214.5,5000,"FEMALE","Gentoo"
"641","Biscoe",46.55,13.9,213.5,4987.5,"FEMALE","Gentoo"
"642","Biscoe",44.75,14.4,211,4775,"FEMALE","Gentoo"
"643","Biscoe",45.2,14.15,210,4625,"FEMALE","Gentoo"
"644","Biscoe",44.85,14.9,213,4225,"FEMALE","Gentoo"
"645","Biscoe",45.7,14.5,215,4612.5,"FEMALE","Gentoo"
"646","Biscoe",45.8,13.85,213,4925,"FEMALE","Gentoo"
"647","Biscoe",46.65,14.25,211,4837.5,"FEMALE","Gentoo"
"648","Biscoe",44.65,13.45,211.5,4487.5,"FEMALE","Gentoo"
"649","Biscoe",45.35,14.05,210,4300,"FEMALE","Gentoo"
"650","Biscoe",43.95,14.05,214.5,4850,"FEMALE","Gentoo"
"651","Biscoe",45.05,13.9,212,4400,"FEMALE","Gentoo"
"652","Biscoe",47.3,14.35,212,4325,"FEMALE","Gentoo"
"653","Biscoe",46.6,14.05,216,4287.5,"FEMALE","Gentoo"
"654","Biscoe",48.8,14.3,216,4575,"FEMALE","Gentoo"
"655","Biscoe",45.5,14.45,214,4825,"FEMALE","Gentoo"
"656","Biscoe",47.45,13.5,211,4762.5,"FEMALE","Gentoo"
"657","Biscoe",44.05,14.6,214.5,4687.5,"FEMALE","Gentoo"
"658","Biscoe",45,14.25,208,4525,"FEMALE","Gentoo"
"659","Biscoe",46.7,14.45,211,4425,"FEMALE","Gentoo"
"660","Biscoe",47,14.2,211.5,4650,"FEMALE","Gentoo"
"661","Biscoe",45.2,13.5,212.5,4637.5,"FEMALE","Gentoo"
"662","Biscoe",46.85,14.15,216.5,4412.5,"FEMALE","Gentoo"
"663","Biscoe",45.5,14.85,214.5,4612.5,"FEMALE","Gentoo"
"664","Biscoe",45.25,14.1,215,4675,"FEMALE","Gentoo"
"665","Biscoe",46.55,13.95,212,4737.5,"FEMALE","Gentoo"
"666","Biscoe",45.85,14.05,214.5,4675,"FEMALE","Gentoo"
"667","Biscoe",44.95,14.1,215,4962.5,"FEMALE","Gentoo"
"668","Biscoe",42.25,13.45,217,4525,"FEMALE","Gentoo"
"669","Biscoe",44.1,14.8,210,4900,"FEMALE","Gentoo"
"670","Biscoe",46.5,14.4,216,4925,"FEMALE","Gentoo"
"671","Biscoe",44.35,14.5,220,4750,"FEMALE","Gentoo"
"672","Biscoe",43.4,14.45,213,4662.5,"FEMALE","Gentoo"
"673","Biscoe",44.6,14.05,211.5,4600,"FEMALE","Gentoo"
"674","Biscoe",46.65,13.95,211.5,4862.5,"FEMALE","Gentoo"
"675","Biscoe",42.1,14.05,212,4625,"FEMALE","Gentoo"
"676","Biscoe",47.55,14.6,214.5,4800,"FEMALE","Gentoo"
"677","Biscoe",43.7,14.35,209.5,4812.5,"FEMALE","Gentoo"
"678","Biscoe",45.55,14.1,214,4762.5,"FEMALE","Gentoo"
"679","Biscoe",47.7,14.45,211,4325,"FEMALE","Gentoo"
"680","Biscoe",45.95,14.6,216.5,4800,"FEMALE","Gentoo"
"681","Biscoe",46.25,14.1,212.5,4625,"FEMALE","Gentoo"
"682","Biscoe",45.4,14.4,213,5125,"FEMALE","Gentoo"
"683","Biscoe",48.05,15.2,212.5,4850,"FEMALE","Gentoo"
"684","Biscoe",46.7,14.2,211,4737.5,"FEMALE","Gentoo"
"685","Biscoe",45.95,13.75,206.5,4625,"FEMALE","Gentoo"
"686","Biscoe",46.65,14.2,213,4962.5,"FEMALE","Gentoo"
"687","Biscoe",45.7,13.85,211,4787.5,"FEMALE","Gentoo"
"688","Biscoe",45.5,14.2,209.5,4762.5,"FEMALE","Gentoo"
"689","Biscoe",45.6,14.85,211.5,4825,"FEMALE","Gentoo"
"690","Biscoe",44.5,14.15,211,4150,"FEMALE","Gentoo"
"691","Biscoe",44,14.55,213,4750,"FEMALE","Gentoo"
"692","Biscoe",44.45,14.7,212,5025,"FEMALE","Gentoo"
"693","Biscoe",44.15,14.35,212,4775,"FEMALE","Gentoo"
"694","Biscoe",45.15,14.45,210,4600,"FEMALE","Gentoo"
"695","Biscoe",45,13.7,214,4512.5,"FEMALE","Gentoo"
"696","Biscoe",45.8,14.9,214,4550,"FEMALE","Gentoo"
"697","Biscoe",47.15,13.9,211.5,4800,"FEMALE","Gentoo"
"698","Biscoe",45.3,14.3,209.5,4675,"FEMALE","Gentoo"
"699","Biscoe",48,14.45,211.5,4437.5,"FEMALE","Gentoo"
"700","Biscoe",44.05,14,212.5,4712.5,"FEMALE","Gentoo"
"701","Biscoe",47,14.25,211.5,4325,"FEMALE","Gentoo"
"702","Biscoe",47.5,13.85,214,4800,"FEMALE","Gentoo"
"703","Biscoe",45.8,14.65,212.5,4925,"FEMALE","Gentoo"
"704","Biscoe",46.2,14.6,210,4637.5,"FEMALE","Gentoo"
"705","Biscoe",46.85,14.7,212.5,4575,"FEMALE","Gentoo"
"706","Biscoe",45.1,14.55,212,4787.5,"FEMALE","Gentoo"
"707","Biscoe",46.45,14.1,207.5,4450,"FEMALE","Gentoo"
"708","Biscoe",48.8,13.65,213.5,4550,"FEMALE","Gentoo"
"709","Biscoe",45.25,14.25,215.5,4787.5,"FEMALE","Gentoo"
"710","Biscoe",41.85,14.1,211.5,4550,"FEMALE","Gentoo"
"711","Biscoe",45,14,210,4900,"FEMALE","Gentoo"
"712","Biscoe",47,14.75,215,4775,"FEMALE","Gentoo"
"713","Biscoe",42.9,14.65,210.5,4775,"FEMALE","Gentoo"
"714","Biscoe",47,14.1,212,4750,"FEMALE","Gentoo"
"715","Biscoe",46,13.7,210,4825,"FEMALE","Gentoo"
"716","Biscoe",44.05,14.5,215,4637.5,"FEMALE","Gentoo"
"717","Biscoe",44.95,14.65,210,4275,"FEMALE","Gentoo"
"718","Biscoe",45,14.5,210.5,4975,"FEMALE","Gentoo"
"719","Biscoe",43.1,14.3,215.5,4575,"FEMALE","Gentoo"
"720","Biscoe",47.85,13.6,211.5,4787.5,"FEMALE","Gentoo"
"721","Biscoe",47,14.55,214,4612.5,"FEMALE","Gentoo"
"722","Biscoe",45.4,14.2,211,4775,"FEMALE","Gentoo"
"723","Biscoe",46.65,13.9,212,4825,"FEMALE","Gentoo"
"724","Biscoe",46,14.55,213.5,4750,"FEMALE","Gentoo"
"725","Biscoe",44.95,14.25,212.5,4775,"FEMALE","Gentoo"
"726","Biscoe",44.7,14.15,217.5,4762.5,"FEMALE","Gentoo"
"727","Biscoe",45,13.95,210,4400,"FEMALE","Gentoo"
"728","Biscoe",46.35,14.45,210,4712.5,"FEMALE","Gentoo"
"729","Biscoe",46.95,14.3,212,5100,"FEMALE","Gentoo"
"730","Biscoe",45.2,14.5,210,4700,"FEMALE","Gentoo"
"731","Biscoe",45.25,14.6,211.5,4175,"FEMALE","Gentoo"
"732","Biscoe",44.2,14.55,212,4275,"FEMALE","Gentoo"
"733","Biscoe",45.55,15.1,209.5,4725,"FEMALE","Gentoo"
"734","Biscoe",43.7,14.1,210.5,4750,"FEMALE","Gentoo"
"735","Biscoe",44.3,14.65,214,4325,"FEMALE","Gentoo"
"736","Biscoe",44.05,14.25,218,4800,"FEMALE","Gentoo"
"737","Biscoe",45.45,13.9,211.5,4650,"FEMALE","Gentoo"
"738","Biscoe",46.3,14.1,212,4587.5,"FEMALE","Gentoo"
"739","Biscoe",45.35,14.6,207.5,4587.5,"FEMALE","Gentoo"
"740","Biscoe",45.8,13.7,214,4587.5,"FEMALE","Gentoo"
"741","Biscoe",48.5,14,212.5,4700,"FEMALE","Gentoo"
"742","Biscoe",44.15,14.2,212.5,4675,"FEMALE","Gentoo"
"743","Biscoe",46.3,14.6,218.5,4800,"FEMALE","Gentoo"
"744","Biscoe",45.9,14.35,211.5,4600,"FEMALE","Gentoo"
"745","Biscoe",44.45,14.45,211,4800,"FEMALE","Gentoo"
"746","Biscoe",45.8,14.35,216,4687.5,"FEMALE","Gentoo"
"747","Biscoe",43.2,13.75,212,4800,"FEMALE","Gentoo"
"748","Biscoe",45.4,14.5,212.5,4925,"FEMALE","Gentoo"
